file,exception
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/instruction_durations.py,"TranspilerError(
    f""Duration of {inst_name} on qubits {qubits} is not found.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/instruction_durations.py,"TranspilerError(f""No value is found for key={key}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/instruction_durations.py,"TranspilerError(
    f""dt is necessary to convert durations from '{from_unit}' to '{to_unit}'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/instruction_durations.py,"TranspilerError(f""Conversion from '{from_unit}' to '{to_unit}' is not supported"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroll_3q_or_more.py,"QiskitError(
    ""Cannot unroll all 3q or more gates. ""
    ""No rule to expand instruction %s."" % node.op.name
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroll_custom_definitions.py,"QiskitError(f""Error decomposing node {node.name}: {err}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroll_custom_definitions.py,"QiskitError(
    ""Cannot unroll the circuit to the given basis, %s. ""
    ""Instruction %s not found in equivalence library ""
    ""and no rule found to expand."" % (str(self._basis_gates), node.op.name)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,"TranspilerError(
    ""Unable to translate the operations in the circuit: ""
    f""{[x[0] for x in local_source_basis]} to the backend's (or manually ""
    f""specified) target basis: {list(expanded_target)}. This likely means the ""
    ""target basis is not universal or there are additional equivalence rules ""
    ""needed in the EquivalenceLibrary being used. For more details on this ""
    ""error see: ""
    ""https://qiskit.org/documentation/stubs/qiskit.transpiler.passes.""
    ""BasisTranslator.html#translation_errors""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,"TranspilerError(
    ""Unable to translate the operations in the circuit: ""
    f""{[x[0] for x in source_basis]} to the backend's (or manually specified) target ""
    f""basis: {list(target_basis)}. This likely means the target basis is not universal ""
    ""or there are additional equivalence rules needed in the EquivalenceLibrary being ""
    ""used. For more details on this error see: ""
    ""https://qiskit.org/documentation/stubs/qiskit.transpiler.passes.BasisTranslator.""
    ""html#translation_errors""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,"TranspilerError(f""BasisTranslator did not map {node.name}."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,"TranspilerError(
    ""Translation num_params not equal to op num_params.""
    ""Op: {} {} Translation: {}\n{}"".format(
        node.op.params, node.op.name, target_params, target_dag
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,StopIfBasisRewritable
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/basis_translator.py,rustworkx.visit.PruneSearch
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroller.py,"QiskitError(
    f""Error decomposing node of instruction '{node.name}': {err}. ""
    f""Unable to define instruction '{node.name}' in the given basis.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroller.py,"QiskitError(
    f""Error decomposing node of instruction '{node.name}': {err}. ""
    f""Unable to define instruction '{rule[0].operation.name}' in the basis.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/unroller.py,"QiskitError(
    ""Cannot unroll the circuit to the given basis, %s. ""
    ""No rule to expand instruction %s."" % (str(self.basis), node.op.name)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/translate_parameterized.py,"ValueError(""One of ``supported_gates`` or ``target`` must be specified."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/basis/translate_parameterized.py,"QiskitError(""Failed to translate final block."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/commutative_cancellation.py,"TranspilerError(""internal error"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/optimize_1q_gates.py,"TranspilerError(""internal error"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/optimize_1q_gates.py,"TranspilerError(""It was not possible to use the basis %s"" % self.basis)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/optimize_1q_gates.py,"TranspilerError(""YZY and ZYZ angles do not give same rotation matrix."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/echo_rzx_weyl_decomposition.py,"TranspilerError(
    ""EchoRZXWeylDecomposition expects a single qreg input DAG,""
    f""but input DAG had qregs: {dag.qregs}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/inverse_cancellation.py,"TranspilerError(f""Gate {gates.name} is not self-inverse"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/inverse_cancellation.py,"TranspilerError(
    f""Too many or too few inputs: {gates}. Only two are allowed.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/inverse_cancellation.py,"TranspilerError(
    f""Gate {gates[0].name} and {gates[1].name} are not inverse.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/inverse_cancellation.py,"TranspilerError(
    ""InverseCancellation pass does not take input type {}. Input must be""
    "" a Gate."".format(type(gates))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/template_optimization.py,"TranspilerError(""A template is a Quantumciruit or a DAGDependency."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/optimization/template_optimization.py,"TranspilerError(
    ""A template is a Quantumciruit() that performs the identity.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/unitary_synthesis.py,KeyError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/unitary_synthesis.py,"TranspilerError(
    f""Encountered a bad synthesis. ""
    f""Target has no {inst.operation} on qubits {qubits}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/unitary_synthesis.py,"TranspilerError(
    f""No preferred direction of gate on qubits {qubits} ""
    ""could be determined from coupling map or ""
    ""gate lengths / gate errors.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/unitary_synthesis.py,"TranspilerError(""Specified method: %s not found in plugin list"" % self.method)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/unitary_synthesis.py,"TranspilerError(
    f""Target has no gates available on qubits {qubits} to synthesize over.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/solovay_kitaev_synthesis.py,"TranspilerError(
    f""SolovayKitaev does not support gate without to_matrix method: {node.op.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/synthesis/high_level_synthesis.py,"TranspilerError(
    ""Specified method: %s not found in available plugins for %s""
    % (plugin_specifier, node.name)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""'{node.name}' would be supported on '{qargs}' if the direction were""
    f"" swapped, but no rules are known to do that.""
    f"" {list(self._KNOWN_REPLACEMENTS)} can be automatically flipped.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
    f"" for {node.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
    f"" for {node.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
    f"" for {node.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
    f"" for {node.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""The circuit requires a connection between physical qubits {qargs}""
    f"" for {node.name}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""'{node.name}' would be supported on '{qargs}' if the direction were""
    f"" swapped, but no rules are known to do that.""
    f"" {list(self._KNOWN_REPLACEMENTS)} can be automatically flipped.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    f""'{node.name}' with parameters '{node.op.params}' is not supported on qubits""
    f"" '{qargs}' in either direction.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/gate_direction.py,"TranspilerError(
    ""GateDirection expects a single qreg input DAG,""
    ""but input DAG had qregs: {}."".format(dag.qregs)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/error.py,"TranspilerError(""Unknown action: %s"" % action)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/error.py,TranspilerError(msg)
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/utils/error.py,"TranspilerError(""Unknown action: %s"" % self.action)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/disjoint_utils.py,"TranspilerError(
    ""A connected component of the DAGCircuit is too large for any of the connected ""
    ""components in the coupling map.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/disjoint_utils.py,"TranspilerError(
    ""A connected component of the DAGCircuit is too large for any of the connected ""
    ""components in the coupling map.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/disjoint_utils.py,"TranspilerError(""Chosen layout is not valid for the target disjoint connectivity"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/vf2_layout.py,"TranspilerError(""coupling_map or target must be specified."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/dense_layout.py,"TranspilerError(
    ""A coupling_map or target with constrained qargs is necessary to run the pass.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/dense_layout.py,"TranspilerError(""Number of qubits greater than device."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/vf2_utils.py,MultiQEncountered()
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/full_ancilla_allocation.py,"TranspilerError('FullAncillaAllocation pass requires property_set[""layout""].')"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/full_ancilla_allocation.py,"TranspilerError(
    ""FullAncillaAllocation: The layout refers to a qubit ""
    ""that does not exist in circuit.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/sabre_layout.py,"TranspilerError(""Both routing_pass and swap_trials can't be set at the same time"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/sabre_layout.py,"TranspilerError(""More virtual qubits exist than physical."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/sabre_layout.py,"TranspilerError(
    ""The routing_pass argument cannot be used with disjoint coupling maps.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/csp_layout.py,"TranspilerError(
    ""Coupling Map is disjoint, this pass can't be used with a disconnected coupling ""
    ""map.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/enlarge_with_ancilla.py,"TranspilerError('EnlargeWithAncilla requires property_set[""layout""]')"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/apply_layout.py,"TranspilerError(
    ""No 'layout' is found in property_set. Please run a Layout pass in advance.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/apply_layout.py,"TranspilerError(""The 'layout' must be full (with ancilla)."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/noise_adaptive_layout.py,"TranspilerError(""Number of qubits greater than device."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/noise_adaptive_layout.py,"TranspilerError(
    ""CNOT({}, {}) could not be placed ""
    ""in selected device."".format(edge[0], edge[1])
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/noise_adaptive_layout.py,"TranspilerError(
    ""CNOT({}, {}) could not be placed in selected device. ""
    ""No qubit near qr[{}] available"".format(edge[0], edge[1], edge[0])
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/noise_adaptive_layout.py,"TranspilerError(
    ""CNOT({}, {}) could not be placed in selected device. ""
    ""No qubit near qr[{}] available"".format(edge[0], edge[1], edge[1])
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/vf2_post_layout.py,"TranspilerError(
    ""A target must be specified or a coupling map and properties must be provided""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/trivial_layout.py,"TranspilerError(""Number of qubits greater than device."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/layout/trivial_layout.py,"TranspilerError(""Number of qubits greater than device."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/calibration/pulse_gate.py,"TranspilerError(""inst_map and target cannot be None simulataneously."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/calibration/rzx_builder.py,"QiskitError(""Calibrations can only be added to Pulse-enabled backends"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/passes/calibration/rzx_builder.py,"QiskitError(""Target rotation angle is not assigned."")"
